Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Function,"BZ2_bzDecompress(int *,bz_stream *)",bzlib-pre.c,17,0,0,9,99,2,19,19,20,14,34,34,4,33,1
Function,"BZ2_bzDecompressEnd(int *,bz_stream *)",bzlib-pre.c,10,0,0,4,11,1,7,7,7,4,3,3,1,3,0
Function,"BZ2_bzDecompressInit(int *,bz_stream *,int,int)",bzlib-pre.c,9,0,0,21,12,1,8,8,10,6,5,5,1,5,0
Function,"BZ2_bzdopen(int *,int,const char *)",bzlib-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"BZ2_bzerror(int *,BZFILE *,int *)",bzlib-pre.c,3,0,0,2,2,0,2,2,2,1,0,0,1,0,0
Function,"BZ2_bzflush(int *,BZFILE *)",bzlib-pre.c,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,BZ2_bzlibVersion(int *),bzlib-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"BZ2_bzopen(int *,const char *,const char *)",bzlib-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"BZ2_bzread(int *,BZFILE *,void *,int)",bzlib-pre.c,5,0,0,2,3,0,3,3,4,3,2,2,1,2,0
Function,"BZ2_bzRead(int *,int *,BZFILE *,void *,int)",bzlib-pre.c,15,0,0,13,220,2,32,32,39,12,22,22,4,22,1
Function,"BZ2_bzReadClose(int *,int *,BZFILE *)",bzlib-pre.c,9,0,0,4,40,2,10,10,10,3,2,2,2,2,0
Function,"BZ2_bzReadGetUnused(int *,int *,BZFILE *,void **,int *)",bzlib-pre.c,10,0,0,4,16,1,12,12,13,4,3,3,2,3,0
Function,"BZ2_bzReadOpen(int *,int *,FILE *,int,int,void *,int)",bzlib-pre.c,13,0,0,18,208,2,18,18,27,5,4,4,2,4,0
Function,"BZ2_bzwrite(int *,BZFILE *,void *,int)",bzlib-pre.c,4,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"BZ2_bzWrite(int *,int *,BZFILE *,void *,int)",bzlib-pre.c,13,0,0,10,140,2,26,26,29,10,11,11,4,11,0
Function,"BZ2_bzWriteClose(int *,int *,BZFILE *,int,unsigned int *,unsigned int *)",bzlib-pre.c,7,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"BZ2_bzWriteClose64(int *,int *,BZFILE *,int,unsigned int *,unsigned int *,unsigned int *,unsigned int *)",bzlib-pre.c,20,0,0,15,12812,4,34,34,38,12,16,16,5,16,0
Function,"BZ2_bzWriteOpen(int *,int *,FILE *,int,int,int)",bzlib-pre.c,9,0,0,16,208,2,18,18,24,5,4,4,2,4,0
Function,"BZ2_compressBlock(int *,EState *,Bool)",compress-pre.c,13,0,0,14,60,2,8,8,8,1,0,0,2,0,0
Function,"BZ2_decompress(int *,DState *)",decompress-pre.c,66,0,0,68,999999999,49,330,290,342,234,2044,2044,7,2037,0
Function,"BZ2_hbAssignCodes(int *,Int32 *,UChar *,Int32,Int32,Int32)",huffman-pre.c,5,0,0,1,4,1,4,4,4,1,0,0,3,0,0
Function,"BZ2_hbCreateDecodeTables(int *,Int32 *,Int32 *,Int32 *,UChar *,Int32,Int32,Int32)",huffman-pre.c,7,0,0,3,256,2,10,10,10,1,0,0,3,0,0
Function,"BZ2_hbMakeCodeLengths(int *,UChar *,Int32 *,Int32,Int32)",huffman-pre.c,5,0,0,2,78242,5,24,24,26,10,10,10,4,10,0
Function,"BZ2_indexIntoF(int *,Int32,Int32 *)",bzlib-pre.c,4,0,0,1,2,0,3,3,3,1,1,0,2,0,0
Static Function,"bzopen_or_bzdopen(int *,const char *,int,const char *,int)",bzlib-pre.c,9,0,0,9,289,2,17,15,19,4,12,3,3,3,0
Static Function,cadvise(int *),bzip2-pre.c,5,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,cleanUpAndFail(Int32),bzip2-pre.c,20,0,0,6,20,1,7,7,11,1,1,0,3,0,0
Static Function,"compress(int *,Char *)",bzip2-pre.c,16,0,0,27,2221,3,35,31,44,23,48,46,3,45,0
Static Function,compressedStreamEOF(int *),bzip2-pre.c,5,0,0,5,2,0,2,2,2,1,0,0,1,0,0
Static Function,"compressStream(int *,FILE *,FILE *)",bzip2-pre.c,9,0,0,19,130560,5,23,21,24,19,87,87,2,86,0
Static Function,configError(int *),bzip2-pre.c,6,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"containsDubiousChars(int *,Char *)",bzip2-pre.c,3,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"copy_input_until_stop(int *,EState *)",bzlib-pre.c,15,0,0,15,98,2,17,17,21,9,15,13,4,11,0
Static Function,"copy_output_until_stop(int *,EState *)",bzlib-pre.c,8,0,0,8,9,1,5,5,5,4,4,4,2,4,0
Static Function,"copyFileName(int *,Char *,Char *)",bzip2-pre.c,8,0,0,6,2,0,2,2,2,1,1,0,1,0,0
Static Function,"countHardLinks(int *,Char *)",bzip2-pre.c,4,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Static Function,crcError(int *),bzip2-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"default_bzalloc(int *,void *,Int32,Int32)",bzlib-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"default_bzfree(int *,void *,void *)",bzlib-pre.c,1,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"fallbackQSort3(int *,UInt32 *,UInt32 *,Int32,Int32)",blocksort-pre.c,6,0,0,3,31297,4,22,22,22,14,19,19,4,16,0
Static Function,"fallbackSimpleSort(int *,UInt32 *,UInt32 *,Int32,Int32)",blocksort-pre.c,5,0,0,1,13,1,7,7,9,1,1,0,3,0,0
Static Function,"fallbackSort(int *,UInt32 *,UInt32 *,UInt32 *,Int32,Int32)",blocksort-pre.c,8,0,0,6,393467904,9,35,35,38,6,6,6,5,6,0
Static Function,"fileExists(int *,Char *)",bzip2-pre.c,4,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Static Function,"flush_RL(int *,EState *)",bzlib-pre.c,4,0,0,2,2,0,2,2,2,1,0,0,1,0,0
Static Function,"fopen_output_safely(int *,Char *,const char *)",bzip2-pre.c,4,0,0,4,3,0,3,3,3,1,1,0,1,0,0
Static Function,"generateMTFValues(int *,EState *)",compress-pre.c,9,0,0,4,648,3,15,15,15,9,7,7,5,5,0
Static Function,"handle_compress(int *,bz_stream *)",bzlib-pre.c,13,0,0,8,46,2,10,10,16,10,16,16,3,16,0
Static Function,"hasSuffix(int *,Char *,const Char *)",bzip2-pre.c,4,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Static Function,"init_RL(int *,EState *)",bzlib-pre.c,2,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,ioError(int *),bzip2-pre.c,11,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"isempty_RL(int *,EState *)",bzlib-pre.c,5,0,0,1,2,0,2,2,3,1,1,0,1,0,0
Static Function,license(int *),bzip2-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"main(IntNative,Char *[])",bzip2-pre.c,20,0,0,38,999999999,9,82,62,101,66,342,342,4,341,0
Static Function,"mainGtU(int *,UInt32,UInt32,UChar *,UInt16 *,UInt32,Int32 *)",blocksort-pre.c,6,0,0,1,32,2,32,32,32,30,44,44,2,44,0
Static Function,"mainQSort3(int *,UInt32 *,UChar *,UInt16 *,Int32,Int32,Int32,Int32,Int32 *)",blocksort-pre.c,10,0,0,4,41731,5,23,23,24,15,21,21,4,21,0
Static Function,"mainSimpleSort(int *,UInt32 *,UChar *,UInt16 *,Int32,Int32,Int32,Int32,Int32 *)",blocksort-pre.c,11,0,0,2,869,3,15,15,15,14,20,20,4,20,0
Static Function,"mainSort(int *,UInt32 *,UChar *,UInt16 *,UInt32 *,Int32,Int32,Int32 *)",blocksort-pre.c,10,0,0,7,255606784,8,39,39,41,11,10,10,6,10,0
Static Function,"makeMaps_d(int *,DState *)",decompress-pre.c,4,0,0,3,3,0,3,3,3,1,0,0,2,0,0
Static Function,"makeMaps_e(int *,EState *)",compress-pre.c,4,0,0,3,3,0,3,3,3,1,0,0,2,0,0
Static Function,"mapSuffix(int *,Char *,const Char *,const Char *)",bzip2-pre.c,5,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Static Function,mkCell(int *),bzip2-pre.c,2,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"mmed3(int *,UChar,UChar,UChar)",blocksort-pre.c,4,0,0,1,6,1,4,4,4,1,0,0,2,0,0
Static Function,"myfeof(int *,FILE *)",bzip2-pre.c,4,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Static Function,"myfeof(int *,FILE *)",bzlib-pre.c,4,0,0,4,4,1,3,3,4,1,1,0,1,0,1
Static Function,"myMalloc(int *,Int32)",bzip2-pre.c,4,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Static Function,mySignalCatcher(IntNative),bzip2-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"mySIGSEGVorSIGBUScatcher(int *,IntNative)",bzip2-pre.c,4,0,0,4,4,1,3,3,3,1,2,0,1,0,0
Static Function,"notAStandardFile(int *,Char *)",bzip2-pre.c,4,0,0,2,3,0,3,3,3,3,2,2,1,2,0
Static Function,outOfMemory(int *),bzip2-pre.c,7,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"pad(int *,Char *)",bzip2-pre.c,6,0,0,2,3,0,3,3,3,1,1,0,1,0,0
Static Function,"panic(int *,const Char *)",bzip2-pre.c,10,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"prepare_new_block(int *,EState *)",bzlib-pre.c,2,0,0,7,2,0,2,2,2,1,0,0,1,0,0
Static Function,"redundant(int *,Char *)",bzip2-pre.c,4,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"saveInputFileMetaInfo(int *,Char *)",bzip2-pre.c,5,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Static Function,"sendMTFValues(int *,EState *)",compress-pre.c,18,0,0,11,999999999,16,72,72,81,6,14,7,5,4,0
Static Function,setExit(Int32),bzip2-pre.c,9,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,showFileNames(int *),bzip2-pre.c,10,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"snocString(int *,Cell *,Char *)",bzip2-pre.c,7,0,0,7,3,0,3,3,3,1,1,0,2,0,0
Static Function,"testf(int *,Char *)",bzip2-pre.c,12,0,0,18,169,2,18,14,22,10,19,16,2,16,0
Static Function,"testStream(int *,FILE *)",bzip2-pre.c,10,0,0,13,856,3,24,19,26,19,83,83,3,83,0
Static Function,"uInt64_from_UInt32s(int *,UInt64 *,UInt32,UInt32)",bzip2-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"uInt64_isZero(int *,UInt64 *)",bzip2-pre.c,3,0,0,1,3,0,3,3,3,3,3,3,2,3,0
Static Function,"uInt64_qrm10(int *,UInt64 *)",bzip2-pre.c,3,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Static Function,"uInt64_to_double(int *,UInt64 *)",bzip2-pre.c,3,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"uInt64_toAscii(int *,char *,UInt64 *)",bzip2-pre.c,3,0,0,3,2,0,3,3,3,1,0,0,1,0,0
Static Function,"uncompress(int *,Char *)",bzip2-pre.c,17,0,0,28,20317,4,41,37,50,28,54,53,4,52,0
Static Function,"uncompressStream(int *,FILE *,FILE *)",bzip2-pre.c,13,0,0,21,167472,5,39,34,43,31,178,178,3,178,0
Static Function,"unRLE_obuf_to_output_FAST(int *,DState *)",bzlib-pre.c,20,0,0,16,119224,5,55,55,55,38,168,168,5,168,0
Static Function,"unRLE_obuf_to_output_SMALL(int *,DState *)",bzlib-pre.c,22,0,0,16,114194,5,53,53,53,36,145,145,4,145,0
Static Function,"usage(int *,Char *)",bzip2-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
