Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Function,"_af_byteswap_int32(int *,uint32_t)",byteorder-pre.c,5,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_calloc(int *,size_t,size_t)",util-pre.c,19,0,0,3,3,0,3,3,4,3,2,2,1,2,0
Function,"_af_compression_index_from_id(int *,int)",compression-pre.c,12,0,0,2,3,0,3,3,3,3,3,3,2,3,1
Function,"_af_convert_from_ieee_extended(int *,const unsigned char *)",extended-pre.c,2,0,0,3,6,1,4,4,6,1,3,0,2,0,0
Function,"_af_convert_to_ieee_extended(int *,double,unsigned char *)",extended-pre.c,2,0,0,4,8,1,5,5,6,1,3,0,3,0,0
Function,"_af_error(int *,int,const char *)",error-pre.c,100,0,0,4,2,0,2,2,2,1,0,0,1,0,0
Function,"_af_filehandle_can_read(int *,AFfilehandle)",util-pre.c,6,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"_af_filehandle_can_write(int *,AFfilehandle)",util-pre.c,9,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"_af_filehandle_get_track(int *,AFfilehandle,int)",util-pre.c,65,0,0,2,3,0,3,3,3,3,3,3,2,3,1
Function,"_af_filehandle_ok(int *,AFfilehandle)",util-pre.c,42,0,0,2,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_filesetup_copy(int *,AFfilesetup,AFfilesetup,_Bool)",setup-pre.c,27,0,0,17,3349,4,28,28,29,18,38,38,3,38,0
Function,"_af_filesetup_get_tracksetup(int *,AFfilesetup,int)",util-pre.c,23,0,0,2,3,0,3,3,3,3,3,3,2,3,0
Function,"_af_filesetup_make_handle(int *,AFfilesetup,AFfilehandle)",setup-pre.c,51,0,0,47,249,2,21,21,21,18,41,41,5,41,0
Function,"_af_filesetup_ok(int *,AFfilesetup)",util-pre.c,22,0,0,2,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_format_frame_size_uncompressed(int *,_AudioFormat *,_Bool)",util-pre.c,6,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_format_frame_size(int *,_AudioFormat *,_Bool)",util-pre.c,23,0,0,3,1,0,1,1,1,1,0,0,0,0,1
Function,"_af_format_sample_size_uncompressed(int *,_AudioFormat *,_Bool)",util-pre.c,11,0,0,1,4,1,4,3,6,1,3,0,2,0,0
Function,"_af_format_sample_size(int *,_AudioFormat *,_Bool)",util-pre.c,9,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_g711_format_ok(int *,_AudioFormat *)",modules_g711-pre.c,5,0,0,6,4,1,3,3,4,1,0,0,1,0,0
Function,"_af_handle_instrument_index_from_id(int *,AFfilehandle,int)",instrument-pre.c,10,0,0,2,3,0,3,3,3,3,3,3,2,3,0
Function,"_af_handle_loop_index_from_id(int *,AFfilehandle,int,int)",loop-pre.c,10,0,0,2,3,0,3,3,3,3,3,3,2,3,0
Function,"_af_identify(int *,AFvirtualfile *,int *)",openclose-pre.c,11,0,0,5,6,1,5,5,6,3,3,3,3,3,0
Function,"_af_iff_complete_setup(int *,AFfilesetup)",iff-pre.c,19,0,0,7,9,1,9,9,16,9,8,8,1,8,0
Function,"_af_iff_read_init(int *,AFfilesetup,AFfilehandle)",iff-pre.c,3,0,0,16,14,1,10,10,14,4,6,5,2,4,0
Function,"_af_iff_recognize(int *,AFvirtualfile *)",iff-pre.c,2,0,0,4,3,0,3,3,5,3,2,2,1,2,0
Function,"_af_iff_update(int *,AFfilehandle)",iffwrite-pre.c,3,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_iff_write_init(int *,AFfilesetup,AFfilehandle)",iffwrite-pre.c,4,0,0,9,2,0,2,2,2,1,1,0,1,0,0
Function,"_af_ima_adpcm_format_ok(int *,_AudioFormat *)",modules_ima-pre.c,6,0,0,6,5,1,4,4,5,1,1,0,1,0,0
Function,"_af_ima_adpcm_init_decompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_ima-pre.c,9,0,0,15,4,1,4,4,4,1,2,0,1,0,0
Function,"_af_initfloatrebufferf2v(int *,AFframecount,_Bool)",modules_rebuffer-pre.c,5,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_initfloatrebufferv2f(int *,AFframecount,_Bool)",modules_rebuffer-pre.c,4,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_initint2rebufferf2v(int *,AFframecount,_Bool)",modules_rebuffer-pre.c,6,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_initint2rebufferv2f(int *,AFframecount,_Bool)",modules_rebuffer-pre.c,5,0,0,9,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_instparam_get(int *,AFfilehandle,int,AUpvlist,int,_Bool)",instrument-pre.c,17,0,0,8,36,2,10,8,11,9,14,14,2,14,0
Function,"_af_instparam_index_from_id(int *,int,int)",instrument-pre.c,10,0,0,2,6,1,4,4,4,3,3,3,2,2,0
Function,"_af_instparam_set(int *,AFfilehandle,int,AUpvlist,int)",instrument-pre.c,18,0,0,8,37,2,11,9,12,10,15,15,2,15,0
Function,"_af_instsetup_new(int *,int)",setup-pre.c,7,0,0,5,7,1,7,7,7,6,7,7,3,7,1
Function,"_af_ircam_complete_setup(int *,AFfilesetup)",ircam-pre.c,23,0,0,3,20,1,13,13,23,13,14,14,2,14,0
Function,"_af_ircam_read_init(int *,AFfilesetup,AFfilehandle)",ircam-pre.c,13,0,0,32,34,2,11,10,17,8,11,10,1,10,0
Function,"_af_ircam_recognize(int *,AFvirtualfile *)",ircam-pre.c,6,0,0,4,3,0,3,3,6,3,2,2,1,2,0
Function,"_af_ircam_update(int *,AFfilehandle)",ircamwrite-pre.c,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_ircam_write_init(int *,AFfilesetup,AFfilehandle)",ircamwrite-pre.c,14,0,0,11,4,1,8,8,8,1,2,0,1,0,0
Function,"_af_linear2alaw(int *,int)",g711-pre.c,4,0,0,2,6,1,4,4,4,1,3,0,2,0,0
Function,"_af_linear2ulaw(int *,int)",g711-pre.c,4,0,0,2,4,1,3,3,3,1,2,0,1,0,0
Function,"_af_malloc(int *,size_t)",util-pre.c,32,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_marker_find_by_id(int *,_Track *,int)",marker-pre.c,12,0,0,3,3,0,4,4,4,3,3,3,2,3,0
Function,"_af_marker_new(int *,int)",marker-pre.c,5,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"_af_ms_adpcm_format_ok(int *,_AudioFormat *)",modules_msadpcm-pre.c,6,0,0,6,5,1,4,4,6,1,1,0,1,0,0
Function,"_af_ms_adpcm_init_decompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_msadpcm-pre.c,10,0,0,18,16,1,6,6,6,1,4,0,1,0,0
Function,"_af_next_complete_setup(int *,AFfilesetup)",next-pre.c,18,0,0,7,47,2,11,11,21,9,8,8,2,8,0
Function,"_af_next_read_init(int *,AFfilesetup,AFfilehandle)",next-pre.c,6,0,0,28,10,1,13,6,13,10,45,45,1,45,0
Function,"_af_next_recognize(int *,AFvirtualfile *)",next-pre.c,2,0,0,4,2,0,2,2,3,1,1,0,1,0,0
Function,"_af_next_update(int *,AFfilehandle)",nextwrite-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_next_write_init(int *,AFfilesetup,AFfilehandle)",nextwrite-pre.c,4,0,0,9,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_nist_complete_setup(int *,AFfilesetup)",nist-pre.c,23,0,0,3,20,1,13,13,25,13,14,14,2,14,0
Function,"_af_nist_read_init(int *,AFfilesetup,AFfilehandle)",nist-pre.c,10,0,0,31,542,3,23,23,27,19,30,27,3,27,0
Function,"_af_nist_recognize(int *,AFvirtualfile *)",nist-pre.c,2,0,0,4,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_nist_update(int *,AFfilehandle)",nistwrite-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_nist_write_init(int *,AFfilesetup,AFfilehandle)",nistwrite-pre.c,7,0,0,10,2,0,3,3,3,1,1,0,1,0,0
Function,"_af_pcm_format_ok(int *,_AudioFormat *)",modules_pcm-pre.c,6,0,0,3,1,0,5,5,5,1,0,0,0,0,0
Function,"_af_print_audioformat(int *,_AudioFormat *)",debug-pre.c,16,0,0,2,45,2,9,5,9,1,15,0,1,0,0
Function,"_af_print_channel_matrix(int *,double *,int,int)",debug-pre.c,4,0,0,1,8,1,6,6,6,1,1,0,3,0,0
Function,"_af_print_chunk(int *,_AFchunk *)",debug-pre.c,17,0,0,13,135,2,27,21,28,9,27,22,4,22,0
Function,"_af_print_filehandle(int *,AFfilehandle)",debug-pre.c,11,0,0,3,4,1,3,3,3,1,2,0,1,0,0
Function,"_af_print_frame(int *,AFframecount,double *,int,char *,int,double,double,double,double)",debug-pre.c,10,0,0,2,12,1,6,6,6,1,0,0,3,0,0
Function,"_af_print_pvlist(int *,AUpvlist)",debug-pre.c,11,0,0,2,5,1,7,5,7,1,6,0,2,0,0
Function,"_af_print_tracks(int *,AFfilehandle)",debug-pre.c,20,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,"_af_printid(int *,uint32_t)",debug-pre.c,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_pv_double(int *,double)",util-pre.c,2,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_pv_getdouble(int *,AUpvlist,int,double *)",util-pre.c,4,0,0,5,5,1,4,4,4,4,4,4,2,4,0
Function,"_af_pv_getlong(int *,AUpvlist,int,long *)",util-pre.c,6,0,0,5,5,1,4,4,4,4,4,4,2,4,0
Function,"_af_pv_getptr(int *,AUpvlist,int,void **)",util-pre.c,5,0,0,5,5,1,4,4,4,4,4,4,2,4,0
Function,"_af_pv_long(int *,long)",util-pre.c,8,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_pv_pointer(int *,void *)",util-pre.c,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_raw_complete_setup(int *,AFfilesetup)",raw-pre.c,13,0,0,9,7,1,7,7,11,7,6,6,1,6,0
Function,"_af_raw_read_init(int *,AFfilesetup,AFfilehandle)",raw-pre.c,12,0,0,8,10,1,7,7,7,6,8,7,3,7,0
Function,"_af_raw_recognize(int *,AFvirtualfile *)",raw-pre.c,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_raw_update(int *,AFfilehandle)",raw-pre.c,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_raw_write_init(int *,AFfilesetup,AFfilehandle)",raw-pre.c,7,0,0,4,3,0,3,3,3,1,2,0,1,0,0
Function,"_af_realloc(int *,void *,size_t)",util-pre.c,6,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Function,"_af_set_sample_format(int *,_AudioFormat *,int,int)",util-pre.c,22,0,0,7,6,1,7,4,8,5,14,13,3,13,1
Function,"_af_setup_free_instruments(int *,AFfilesetup)",setup-pre.c,6,0,0,4,3,0,3,3,3,1,0,0,2,0,0
Function,"_af_setup_free_loops(int *,AFfilesetup,int)",setup-pre.c,6,0,0,4,2,0,2,2,2,1,0,0,1,0,0
Function,"_af_setup_free_markers(int *,AFfilesetup,int)",setup-pre.c,8,0,0,4,3,0,3,3,3,1,0,0,2,0,0
Function,"_af_setup_free_tracks(int *,AFfilesetup)",setup-pre.c,5,0,0,4,3,0,3,3,3,1,0,0,2,0,0
Function,"_af_setup_instrument_index_from_id(int *,AFfilesetup,int)",instrument-pre.c,7,0,0,2,3,0,3,3,3,3,3,3,2,3,0
Function,"_af_strdup(int *,char *)",util-pre.c,7,0,0,4,2,0,2,2,2,1,0,0,1,0,0
Function,_af_track_new(int *),track-pre.c,9,0,0,31,1,0,1,1,1,1,0,0,0,0,0
Function,"_af_tracksetup_new(int *,int)",setup-pre.c,11,0,0,9,9,1,9,9,9,9,19,19,4,19,1
Function,"_af_ulaw2linear(int *,unsigned char)",g711-pre.c,2,0,0,1,1,0,2,2,2,1,0,0,0,0,0
Function,"_af_unique_ids(int *,int *,int,char *,int)",util-pre.c,7,0,0,2,4,1,4,4,4,4,5,5,3,5,0
Function,"_af_wave_complete_setup(int *,AFfilesetup)",wave-pre.c,26,0,0,12,704,3,35,27,50,23,43,40,4,39,0
Function,"_af_wave_instparam_valid(int *,AFfilehandle,AUpvlist,int)",wave-pre.c,3,0,0,4,9,1,9,3,15,9,29,29,1,29,0
Function,"_af_wave_read_init(int *,AFfilesetup,AFfilehandle)",wave-pre.c,7,0,0,26,2808,3,32,32,37,20,73,73,3,73,1
Function,"_af_wave_recognize(int *,AFvirtualfile *)",wave-pre.c,2,0,0,4,3,0,3,3,5,3,2,2,1,2,0
Function,"_af_wave_update(int *,AFfilehandle)",wavewrite-pre.c,8,0,0,9,2,0,2,2,2,1,0,0,1,0,0
Function,"_af_wave_write_init(int *,AFfilesetup,AFfilehandle)",wavewrite-pre.c,4,0,0,11,2,0,2,2,2,1,1,0,1,0,0
Function,"_AFfreemodspec(int *,_AFmoduleinst *)",modules-pre.c,2,0,0,3,2,0,2,2,2,1,0,0,1,0,0
Function,"_AFfreemodules(int *,_Track *)",modules-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFg711initcompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_g711-pre.c,7,0,0,8,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFg711initdecompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_g711-pre.c,7,0,0,11,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFinitmodules(int *,AFfilehandle,_Track *)",modules-pre.c,7,0,0,26,20,1,6,6,10,1,1,0,1,0,1
Function,"_AFnewmodinst(int *,const _AFmodule *)",modules-pre.c,14,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Static Function,"_afOpenFile(int *,int,AFvirtualfile *,const char *,AFfilehandle *,AFfilesetup)",openclose-pre.c,25,0,0,26,441,3,23,23,26,11,14,13,2,12,0
Function,"_AFpcminitcompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_pcm-pre.c,8,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFpcminitdecompress(int *,_Track *,AFvirtualfile *,_Bool,_Bool,AFframecount *)",modules_pcm-pre.c,7,0,0,12,16,1,5,5,9,1,0,0,1,0,1
Function,"_AFpull(int *,_AFmoduleinst *,AFframecount)",modules-pre.c,12,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFpush(int *,_AFmoduleinst *,AFframecount)",modules-pre.c,12,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFpushat(int *,_AFmoduleinst *,AFframecount,_Bool,AFframecount)",modules-pre.c,12,0,0,6,1,0,1,1,1,1,0,0,0,0,0
Function,"_afQueryCompression(int *,int,int,int,int)",query-pre.c,12,0,0,6,13,1,13,7,13,9,35,35,3,35,0
Function,"_afQueryFileFormat(int *,int,int,int,int)",query-pre.c,14,0,0,6,32,2,30,21,37,25,119,119,3,119,0
Function,"_afQueryInstrument(int *,int,int,int,int)",query-pre.c,6,0,0,2,5,1,5,4,7,5,8,8,2,8,0
Function,"_afQueryInstrumentParameter(int *,int,int,int,int)",query-pre.c,12,0,0,9,19,1,19,14,25,18,67,67,2,67,0
Function,"_afQueryLoop(int *,int,int,int,int)",query-pre.c,6,0,0,2,4,1,4,3,5,4,4,4,1,4,0
Function,"_afQueryMarker(int *,int,int,int,int)",query-pre.c,6,0,0,3,3,0,3,2,3,1,3,0,1,0,0
Function,"_afQueryMiscellaneous(int *,int,int,int,int)",query-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFsetupmodules(int *,AFfilehandle,_Track *)",modules-pre.c,32,0,0,33,12996,4,33,33,34,17,27,25,3,23,1
Function,"_AFsimplemodrun_pull(int *,_AFmoduleinst *)",modules-pre.c,7,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFsimplemodrun_push(int *,_AFmoduleinst *)",modules-pre.c,7,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Function,"_AFsyncmodules(int *,AFfilehandle,_Track *)",modules-pre.c,11,0,0,6,21,1,8,8,8,3,2,2,2,2,0
Static Function,"addfilereadmods(int *,current_state *,_Track *,AFfilehandle)",modules-pre.c,8,0,0,3,3,0,4,4,4,1,1,0,1,0,0
Static Function,"addfilewritemods(int *,current_state *,_Track *,AFfilehandle)",modules-pre.c,8,0,0,3,3,0,4,4,4,1,1,0,1,0,0
Static Function,"addmod(int *,current_state *,_AFmoduleinst)",modules-pre.c,11,0,0,8,2,0,2,2,2,1,0,0,1,0,1
Static Function,"af_basename(int *,char *)",avrwrite-pre.c,2,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_fclose(int *,AFvirtualfile *)",af_vfs-pre.c,9,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"af_file_destroy(int *,AFvirtualfile *)",af_vfs-pre.c,2,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"af_file_length(int *,AFvirtualfile *)",af_vfs-pre.c,2,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"af_file_read(int *,AFvirtualfile *,void *,size_t)",af_vfs-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"af_file_seek(int *,AFvirtualfile *,long,int)",af_vfs-pre.c,4,0,0,3,1,0,2,2,2,1,0,0,0,0,0
Static Function,"af_file_tell(int *,AFvirtualfile *)",af_vfs-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"af_file_write(int *,AFvirtualfile *,const void *,size_t)",af_vfs-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"af_flength(int *,AFvirtualfile *)",af_vfs-pre.c,10,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_fread(int *,void *,size_t,size_t,AFvirtualfile *)",af_vfs-pre.c,39,0,0,2,3,0,3,3,4,3,2,2,1,2,1
Function,"af_fseek(int *,AFvirtualfile *,long,int)",af_vfs-pre.c,49,0,0,2,3,0,3,3,3,3,4,4,1,4,1
Function,"af_ftell(int *,AFvirtualfile *)",af_vfs-pre.c,34,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_fwrite(int *,const void *,size_t,size_t,AFvirtualfile *)",af_vfs-pre.c,36,0,0,2,3,0,3,3,4,3,2,2,1,2,0
Function,"af_read_pstring(int *,char [256],AFvirtualfile *)",util-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Function,"af_read_uint16_be(int *,uint16_t *,AFvirtualfile *)",util-pre.c,7,0,0,4,2,0,2,2,2,1,1,0,1,0,0
Function,"af_read_uint16_le(int *,uint16_t *,AFvirtualfile *)",util-pre.c,3,0,0,4,2,0,2,2,2,1,1,0,1,0,1
Function,"af_read_uint32_be(int *,uint32_t *,AFvirtualfile *)",util-pre.c,11,0,0,4,2,0,2,2,2,1,1,0,1,0,0
Function,"af_read_uint32_le(int *,uint32_t *,AFvirtualfile *)",util-pre.c,9,0,0,4,3,0,3,3,3,1,1,0,1,0,0
Function,"af_read_uint8(int *,uint8_t *,AFvirtualfile *)",util-pre.c,7,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_virtual_file_destroy(int *,AFvirtualfile *)",af_vfs-pre.c,3,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"af_virtual_file_new_for_file(int *,FILE *)",af_vfs-pre.c,7,0,0,9,2,0,2,2,2,1,1,0,1,0,0
Function,af_virtual_file_new(int *),af_vfs-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Function,"af_write_pstring(int *,const char *,AFvirtualfile *)",util-pre.c,5,0,0,4,3,0,3,3,3,1,1,0,1,0,0
Function,"af_write_uint16_be(int *,const uint16_t *,AFvirtualfile *)",util-pre.c,8,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"af_write_uint16_le(int *,const uint16_t *,AFvirtualfile *)",util-pre.c,4,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_write_uint32_be(int *,const uint32_t *,AFvirtualfile *)",util-pre.c,20,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"af_write_uint32_le(int *,const uint32_t *,AFvirtualfile *)",util-pre.c,9,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"af_write_uint8(int *,const uint8_t *,AFvirtualfile *)",util-pre.c,11,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afCloseFile(int *,AFfilehandle)",openclose-pre.c,5,0,0,6,3,0,3,3,3,1,1,0,1,0,0
Function,"afFreeFileSetup(int *,AFfilesetup)",setup-pre.c,6,0,0,7,3,0,3,3,3,1,1,0,1,0,0
Function,"afGetAESChannelData(int *,AFfilehandle,int,unsigned char [24])",aes-pre.c,6,0,0,4,5,1,5,5,5,3,2,2,2,2,0
Function,"afGetByteOrder(int *,AFfilehandle,int)",format-pre.c,6,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetChannels(int *,AFfilehandle,int)",format-pre.c,7,0,0,2,2,0,2,2,2,1,1,0,1,0,1
Function,"afGetCompression(int *,AFfilehandle,int)",compression-pre.c,6,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetDataOffset(int *,AFfilehandle,int)",format-pre.c,5,0,0,3,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetFileFormat(int *,AFfilehandle,int *)",format-pre.c,8,0,0,4,4,1,4,4,4,1,2,0,2,0,0
Function,"afGetFrameCount(int *,AFfilehandle,int)",format-pre.c,8,0,0,4,5,1,5,5,5,5,4,4,2,4,1
Function,"afGetFrameSize(int *,AFfilehandle,int,int)",format-pre.c,5,0,0,4,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetInstIDs(int *,AFfilehandle,int *)",instrument-pre.c,6,0,0,3,4,1,4,4,4,1,1,0,2,0,0
Function,"afGetInstParamLong(int *,AFfilehandle,int,int)",instrument-pre.c,5,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Function,"afGetInstParams(int *,AFfilehandle,int,AUpvlist,int)",instrument-pre.c,5,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"afGetLoopCount(int *,AFfilehandle,int,int)",loop-pre.c,5,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopEnd(int *,AFfilehandle,int,int)",loop-pre.c,6,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopEndFrame(int *,AFfilehandle,int,int)",loop-pre.c,6,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopIDs(int *,AFfilehandle,int,int *)",loop-pre.c,8,0,0,4,5,1,5,5,5,3,2,2,2,2,0
Function,"afGetLoopMode(int *,AFfilehandle,int,int)",loop-pre.c,6,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopStart(int *,AFfilehandle,int,int)",loop-pre.c,6,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopStartFrame(int *,AFfilehandle,int,int)",loop-pre.c,6,0,0,3,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetLoopTrack(int *,AFfilehandle,int,int)",loop-pre.c,5,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Function,"afGetMarkComment(int *,AFfilehandle,int,int)",marker-pre.c,5,0,0,5,4,1,6,6,6,4,3,3,1,3,0
Function,"afGetMarkIDs(int *,AFfilehandle,int,int [])",marker-pre.c,9,0,0,4,5,1,6,6,6,3,2,2,2,2,0
Function,"afGetMarkName(int *,AFfilehandle,int,int)",marker-pre.c,7,0,0,5,4,1,6,6,6,4,3,3,1,3,0
Function,"afGetMarkPosition(int *,AFfilehandle,int,int)",marker-pre.c,9,0,0,5,4,1,6,6,6,4,3,3,1,3,0
Function,"afGetMiscIDs(int *,AFfilehandle,int *)",misc-pre.c,7,0,0,3,4,1,4,4,4,1,1,0,2,0,0
Function,"afGetMiscSize(int *,AFfilehandle,int)",misc-pre.c,5,0,0,4,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetMiscType(int *,AFfilehandle,int)",misc-pre.c,5,0,0,4,3,0,3,3,3,3,2,2,1,2,0
Function,"afGetPCMMapping(int *,AFfilehandle,int,double *,double *,double *,double *)",pcm-pre.c,13,0,0,6,18,1,7,7,7,3,2,2,1,2,0
Function,"afGetRate(int *,AFfilehandle,int)",format-pre.c,7,0,0,2,2,0,2,2,2,1,1,0,1,0,1
