Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Static Function,"callout_callback(pcre2_callout_enumerate_block_8 *,void *)",pcre2test-pre.c,13,0,0,3,4,1,5,5,5,4,3,3,3,3,0
Static Function,"callout_function(pcre2_callout_block_8 *,void *)",pcre2test-pre.c,31,0,0,7,1980825,6,32,30,37,12,16,12,3,11,0
Static Function,"check_char_prop(int *,uint32_t,unsigned int,unsigned int,BOOL)",auto_possess-pre.c,13,0,0,1,13,1,39,6,44,13,47,47,3,47,0
Static Function,"check_lookbehinds(int *,compile_block_8 *)",compile-pre.c,4,0,0,4,27,1,66,6,67,14,70,70,3,70,0
Static Function,"check_match_limit(uint8_t *,size_t,int,const char *)",pcre2test-pre.c,17,0,0,11,127,2,15,15,18,7,20,17,3,16,0
Static Function,"check_modifier(modstruct *,int,patctl *,datctl *,uint32_t)",pcre2test-pre.c,15,0,0,2,85,2,24,14,27,4,18,4,2,4,0
Static Function,"check_posix_name(int *,PCRE2_SPTR8,int)",compile-pre.c,6,0,0,2,3,0,3,3,4,3,3,3,2,3,0
Static Function,"check_posix_syntax(int *,PCRE2_SPTR8,PCRE2_SPTR8,PCRE2_SPTR8 *)",compile-pre.c,3,0,0,2,5,1,5,5,10,5,9,9,2,9,0
Static Function,"closedirectory(int *,directory_type *)",pcre2grep-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"compare_opcodes(int *,PCRE2_SPTR8,BOOL,const compile_block_8 *,const uint32_t *,PCRE2_SPTR8,int *)",auto_possess-pre.c,17,0,0,4,198250,5,181,66,221,83,803,761,5,755,0
Static Function,"compile_branch(int *,uint32_t *,PCRE2_UCHAR8 **,uint32_t **,int *,uint32_t *,int32_t *,uint32_t *,int32_t *,branch_chain_8 *,compile_block_8 *,size_t *)",compile-pre.c,41,0,0,33,1987326,10,350,242,424,122,1706,1613,8,1605,1
Static Function,"compile_pattern(int *,patstr *,int,int,const char *,int)",pcre2grep-pre.c,13,0,0,10,45,2,10,10,10,6,7,5,3,5,0
Static Function,"compile_regex(int *,uint32_t,PCRE2_UCHAR8 **,uint32_t **,int *,uint32_t,uint32_t *,int32_t *,uint32_t *,int32_t *,branch_chain_8 *,compile_block_8 *,size_t *)",compile-pre.c,20,0,0,20,11545,4,25,25,33,7,13,10,6,9,1
Static Function,"convert_glob(int *,uint32_t,PCRE2_SPTR8,size_t,BOOL,PCRE2_UCHAR8 *,size_t,size_t *,BOOL,pcre2_convert_context_8 *)",convert-pre.c,15,0,0,13,46663921,8,37,37,56,18,51,51,5,47,0
Static Function,"convert_glob_char_in_class(int *,int,PCRE2_UCHAR8)",convert-pre.c,3,0,0,2,14,1,14,2,16,1,91,0,1,0,0
Static Function,"convert_glob_parse_class(int *,PCRE2_SPTR8 *,PCRE2_SPTR8,pcre2_output_context *)",convert-pre.c,5,0,0,3,25,1,11,11,14,9,12,12,4,12,0
Static Function,"convert_glob_parse_range(int *,PCRE2_SPTR8 *,PCRE2_SPTR8,pcre2_output_context *,BOOL,PCRE2_UCHAR8,BOOL,PCRE2_UCHAR8,BOOL)",convert-pre.c,10,0,0,9,79978,5,45,45,63,16,56,42,5,40,0
Static Function,"convert_glob_print_commit(int *,pcre2_output_context *)",convert-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"convert_glob_print_separator(int *,pcre2_output_context *,PCRE2_UCHAR8,BOOL)",convert-pre.c,7,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"convert_glob_print_wildcard(int *,pcre2_output_context *,PCRE2_UCHAR8,BOOL)",convert-pre.c,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Static Function,"convert_glob_write(int *,pcre2_output_context *,PCRE2_UCHAR8)",convert-pre.c,10,0,0,2,2,0,2,2,2,1,0,0,1,0,0
Static Function,"convert_glob_write_str(int *,pcre2_output_context *,size_t)",convert-pre.c,10,0,0,3,2,0,3,3,3,1,0,0,2,0,0
Static Function,"convert_posix(int *,uint32_t,PCRE2_SPTR8,size_t,BOOL,PCRE2_UCHAR8 *,size_t,size_t *,BOOL,pcre2_convert_context_8 *)",convert-pre.c,11,0,0,5,7709,4,69,55,80,55,237,237,8,233,0
Static Function,"copy_and_get(BOOL,int)",pcre2test-pre.c,15,0,0,17,156832,5,32,32,36,22,45,45,4,43,0
Static Function,"decode_modifiers(uint8_t *,int,patctl *,datctl *)",pcre2test-pre.c,26,0,0,15,844033,6,81,69,115,61,527,526,6,519,0
Static Function,"decode_number(int *,char *,option_item *,BOOL)",pcre2grep-pre.c,8,0,0,8,36,2,8,8,9,1,2,0,2,0,0
Static Function,"default_free(int *,void *,void *)",context-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"default_malloc(int *,size_t,void *)",context-pre.c,2,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,display_modifiers(),pcre2test-pre.c,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"display_one_modifier(modstruct *,BOOL)",pcre2test-pre.c,5,0,0,1,1,0,2,2,4,1,0,0,0,0,0
Static Function,"display_output_text(int *,PCRE2_SPTR8,BOOL,PCRE2_SPTR8,size_t *,size_t)",pcre2grep-pre.c,9,0,0,4,127,2,26,26,34,1,14,0,5,0,0
Static Function,"display_selected_modifiers(BOOL,const char *)",pcre2test-pre.c,6,0,0,3,36,2,15,7,15,5,5,5,3,5,0
Static Function,"do_after_lines(int *,unsigned long,char *,char *,const char *)",pcre2grep-pre.c,11,0,0,4,35,2,8,8,11,4,2,2,3,2,0
Static Function,"do_callout(int *,PCRE2_SPTR8,size_t *,PCRE2_SPTR8,PCRE2_SPTR8,dfa_match_block_8 *,size_t,size_t *)",dfa_match-pre.c,14,0,0,12,3,0,4,4,4,1,2,0,1,0,0
Static Function,"do_callout(int *,heapframe *,match_block_8 *,size_t *)",match-pre.c,16,0,0,15,3,0,4,4,4,1,2,0,1,0,0
Static Function,"end_of_line(int *,char *,char *,int *)",pcre2grep-pre.c,9,0,0,2,55,2,35,23,43,21,77,70,4,67,0
Static Function,expand_input_buffers(),pcre2test-pre.c,6,0,0,8,2,0,2,2,3,1,1,0,1,0,0
Static Function,"extend_inputline(FILE *,uint8_t *,const char *)",pcre2test-pre.c,8,0,0,10,10,1,8,8,11,6,10,10,3,10,0
Static Function,"fill_buffer(int *,void *,int,char *,int,BOOL)",pcre2grep-pre.c,7,0,0,3,1,0,2,2,2,1,0,0,0,0,0
Static Function,"find_dupname_details(int *,PCRE2_SPTR8,uint32_t,int *,int *,int *,compile_block_8 *)",compile-pre.c,10,0,0,9,30,1,9,9,11,7,7,7,2,7,0
Static Function,"find_firstassertedcu(int *,PCRE2_SPTR8,int32_t *,uint32_t)",compile-pre.c,4,0,0,3,21,1,32,14,36,16,48,48,3,48,0
Static Function,"find_minlength(int *,const pcre2_real_code_8 *,PCRE2_SPTR8,PCRE2_SPTR8,BOOL,recurse_check *,int *,int *)",study-pre.c,16,0,0,5,1413,3,236,62,256,68,720,717,8,712,0
Static Function,"find_recurse(int *,PCRE2_SPTR8,BOOL)",compile-pre.c,5,0,0,1,29,1,84,12,86,4,9,5,5,4,0
Static Function,"find_text_end(int *,const pcre2_code_8 *,PCRE2_SPTR8 *,PCRE2_SPTR8,BOOL)",substitute-pre.c,7,0,0,3,27,1,19,14,24,11,31,31,4,31,0
Static Function,"first_significant_code(int *,PCRE2_SPTR8,BOOL)",compile-pre.c,6,0,0,1,11,1,22,7,23,11,45,45,3,45,0
Static Function,"free_file_chain(int *,fnstr *)",pcre2grep-pre.c,3,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"free_pattern_chain(int *,patstr *)",pcre2grep-pre.c,5,0,0,2,3,0,3,3,3,1,0,0,2,0,0
Static Function,"get_branchlength(int *,uint32_t **,int *,int *,parsed_recurse_check *,compile_block_8 *)",compile-pre.c,23,0,0,12,4745,4,94,38,103,56,709,709,5,705,0
Static Function,"get_chr_property_list(int *,PCRE2_SPTR8,BOOL,const uint8_t *,uint32_t *)",auto_possess-pre.c,12,0,0,3,559,3,65,24,76,9,46,22,3,22,0
