Kind,Name,File,CountInput,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,INJECTED
Static Function,"build_ycc_rgb_table(int *,j_decompress_ptr)",jdmerge-pre.c,5,0,0,5,2,0,2,2,2,1,0,0,1,0,0
Static Function,"build_ycc_rgb_table(int *,j_decompress_ptr)",jdcolor-pre.c,5,0,0,5,2,0,2,2,2,1,0,0,1,0,1
Static Function,"close_backing_store(int *,j_common_ptr,backing_store_ptr)",jmemansi-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"cmyk_ycck_convert(int *,j_compress_ptr,JSAMPARRAY,JSAMPIMAGE,JDIMENSION,int)",jccolor-pre.c,8,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"color_quantize(int *,j_decompress_ptr,JSAMPARRAY,JSAMPARRAY,int)",jquant1-pre.c,8,0,0,0,4,1,4,4,4,1,0,0,3,0,0
Static Function,"color_quantize3(int *,j_decompress_ptr,JSAMPARRAY,JSAMPARRAY,int)",jquant1-pre.c,7,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"compress_data(int *,j_compress_ptr,JSAMPIMAGE)",jccoefct-pre.c,23,0,0,8,16,1,11,11,12,4,6,6,7,5,0
Static Function,"compress_first_pass(int *,j_compress_ptr,JSAMPIMAGE)",jccoefct-pre.c,17,0,0,4,121,2,12,12,12,1,1,0,5,0,0
Static Function,"compress_output(int *,j_compress_ptr,JSAMPIMAGE)",jccoefct-pre.c,19,0,0,8,20,1,8,8,8,4,5,5,5,5,0
Static Function,"compress_output(int *,j_compress_ptr,JSAMPIMAGE)",jctrans-pre.c,21,0,0,7,36,2,11,11,12,4,6,6,6,5,0
Static Function,"compute_color(int *,j_decompress_ptr,boxptr,int)",jquant2-pre.c,12,0,0,1,5,1,5,5,5,1,0,0,4,0,0
Static Function,"consume_data(int *,j_decompress_ptr)",jdcoefct-pre.c,20,0,0,9,32,2,9,9,9,5,6,6,5,6,0
Static Function,"consume_markers(int *,j_decompress_ptr)",jdinput-pre.c,13,0,0,11,16,1,14,12,14,9,31,31,4,30,0
Static Function,"create_colorindex(int *,j_decompress_ptr)",jquant1-pre.c,11,0,0,4,38,2,8,8,8,1,1,0,3,0,0
Static Function,"create_colormap(int *,j_decompress_ptr)",jquant1-pre.c,10,0,0,10,10,1,7,7,7,1,1,0,4,0,0
Static Function,"create_context_buffer(int *,j_compress_ptr)",jcprepct-pre.c,12,0,0,4,3,0,3,3,3,1,0,0,2,0,0
Static Function,"create_odither_tables(int *,j_decompress_ptr)",jquant1-pre.c,7,0,0,2,7,1,5,5,5,4,2,2,3,2,0
Static Function,"decode_mcu_AC_first(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,27,0,0,16,166,2,20,20,20,19,40,40,8,40,0
Static Function,"decode_mcu_AC_first(int *,j_decompress_ptr,JBLOCKROW *)",jdarith-pre.c,17,0,0,8,465,3,17,17,17,11,18,18,5,18,0
Static Function,"decode_mcu_AC_refine(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,28,0,0,19,299926,5,39,39,39,29,62,59,8,59,0
Static Function,"decode_mcu_AC_refine(int *,j_decompress_ptr,JBLOCKROW *)",jdarith-pre.c,16,0,0,8,453,3,16,16,16,11,19,18,5,17,0
Static Function,"decode_mcu_DC_first(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,28,0,0,16,91,2,15,15,15,14,23,23,5,23,0
Static Function,"decode_mcu_DC_first(int *,j_decompress_ptr,JBLOCKROW *)",jdarith-pre.c,18,0,0,10,174,2,14,14,14,7,11,11,5,9,0
Static Function,"decode_mcu_DC_refine(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,18,0,0,13,19,1,8,8,8,7,7,7,3,7,0
Static Function,"decode_mcu_DC_refine(int *,j_decompress_ptr,JBLOCKROW *)",jdarith-pre.c,8,0,0,4,9,1,5,5,5,1,0,0,2,0,0
Static Function,"decode_mcu_sub(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,29,0,0,16,49735,5,40,40,40,38,101,101,7,101,0
Static Function,"decode_mcu(int *,j_decompress_ptr,JBLOCKROW *)",jdhuff-pre.c,28,0,0,17,99466,5,41,41,41,38,101,101,7,101,0
Static Function,"decode_mcu(int *,j_decompress_ptr,JBLOCKROW *)",jdarith-pre.c,23,0,0,10,50829,5,28,28,28,17,34,34,6,32,0
Static Function,"decompress_data(int *,j_decompress_ptr,JSAMPIMAGE)",jdcoefct-pre.c,22,0,0,4,77,2,10,10,12,6,6,6,3,5,0
Static Function,"decompress_onepass(int *,j_decompress_ptr,JSAMPIMAGE)",jdcoefct-pre.c,29,0,0,9,42,2,12,12,13,7,7,7,6,7,0
Static Function,"decompress_smooth_data(int *,j_decompress_ptr,JSAMPIMAGE)",jdcoefct-pre.c,27,0,0,5,2400491,6,37,37,55,8,18,12,6,9,0
Static Function,"default_decompress_parms(int *,j_decompress_ptr)",jdapimin-pre.c,13,0,0,23,15,1,16,12,24,1,19,0,3,0,0
Static Function,"do_barray_io(int *,j_common_ptr,jvirt_barray_ptr,boolean)",jmemmgr-pre.c,13,0,0,2,5,1,7,7,7,3,3,3,2,2,0
Static Function,"do_sarray_io(int *,j_common_ptr,jvirt_sarray_ptr,boolean)",jmemmgr-pre.c,13,0,0,2,5,1,7,7,7,3,3,3,2,2,0
Static Function,"dummy_consume_data(int *,j_decompress_ptr)",jdcoefct-pre.c,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"dump_buffer_e(int *,huff_entropy_ptr)",jchuff-pre.c,9,0,0,7,2,0,2,2,2,1,0,0,1,0,0
Static Function,"dump_buffer_s(int *,working_state *)",jchuff-pre.c,8,0,0,5,2,0,2,2,2,1,1,0,1,0,0
Static Function,"emit_2bytes(int *,j_compress_ptr,int)",jcmarker-pre.c,14,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"emit_ac_symbol(int *,huff_entropy_ptr,int,int)",jchuff-pre.c,11,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Static Function,"emit_adobe_app14(int *,j_compress_ptr)",jcmarker-pre.c,4,0,0,3,3,0,3,2,3,1,3,0,1,0,0
Static Function,"emit_bits_e(int *,huff_entropy_ptr,unsigned int,int)",jchuff-pre.c,20,0,0,10,16,1,7,7,7,1,1,0,3,0,0
Static Function,"emit_bits_s(int *,working_state *,unsigned int,int)",jchuff-pre.c,12,0,0,12,20,1,8,8,8,7,9,9,4,9,0
Static Function,"emit_buffered_bits(int *,huff_entropy_ptr,char *,unsigned int)",jchuff-pre.c,7,0,0,1,3,0,3,3,3,1,1,0,1,0,0
Static Function,"emit_byte(int *,int,j_compress_ptr)",jcarith-pre.c,9,0,0,6,3,0,3,3,3,1,0,0,2,0,0
Static Function,"emit_byte(int *,j_compress_ptr,int)",jcmarker-pre.c,18,0,0,6,3,0,3,3,3,1,0,0,2,0,0
Static Function,"emit_dac(int *,j_compress_ptr)",jcmarker-pre.c,13,0,0,3,120,2,10,10,11,1,0,0,3,0,0
Static Function,"emit_dc_symbol(int *,huff_entropy_ptr,int,int)",jchuff-pre.c,9,0,0,2,2,0,2,2,2,1,1,0,1,0,0
Static Function,"emit_dht(int *,j_compress_ptr,int,boolean)",jcmarker-pre.c,12,0,0,9,36,2,7,7,7,1,1,0,2,0,0
Static Function,"emit_dqt(int *,j_compress_ptr,int)",jcmarker-pre.c,11,0,0,10,24,1,8,8,8,1,0,0,3,0,0
Static Function,"emit_dri(int *,j_compress_ptr)",jcmarker-pre.c,4,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"emit_eobrun(int *,huff_entropy_ptr)",jchuff-pre.c,13,0,0,9,9,1,5,5,5,1,0,0,2,0,0
Static Function,"emit_jfif_app0(int *,j_compress_ptr)",jcmarker-pre.c,8,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"emit_lse_ict(int *,j_compress_ptr)",jcmarker-pre.c,8,0,0,6,2,0,2,2,3,1,0,0,1,0,0
Static Function,"emit_marker(int *,j_compress_ptr,JPEG_MARKER)",jcmarker-pre.c,17,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"emit_message(int *,j_common_ptr,int)",jerror-pre.c,6,0,0,2,4,1,4,4,5,1,1,0,2,0,0
Static Function,"emit_pseudo_sos(int *,j_compress_ptr)",jcmarker-pre.c,4,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"emit_restart_e(int *,huff_entropy_ptr,int)",jchuff-pre.c,12,0,0,9,15,1,6,6,6,1,1,0,2,0,0
Static Function,"emit_restart_s(int *,working_state *,int)",jchuff-pre.c,7,0,0,7,12,1,7,7,7,6,5,5,2,5,0
Static Function,"emit_restart(int *,j_compress_ptr,int)",jcarith-pre.c,18,0,0,11,5,1,4,4,5,1,0,0,2,0,0
Static Function,"emit_sof(int *,j_compress_ptr,JPEG_MARKER)",jcmarker-pre.c,14,0,0,8,4,1,3,3,4,1,0,0,1,0,0
Static Function,"emit_sos(int *,j_compress_ptr)",jcmarker-pre.c,12,0,0,3,2,0,4,4,5,1,0,0,1,0,0
Static Function,"empty_mem_output_buffer(int *,j_compress_ptr)",jdatadst-pre.c,7,0,0,15,4,1,3,3,3,1,0,0,1,0,0
Static Function,"empty_output_buffer(int *,j_compress_ptr)",jdatadst-pre.c,6,0,0,8,2,0,2,2,2,1,0,0,1,0,0
Static Function,"encode_mcu_AC_first(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,19,0,0,16,3483,4,15,15,15,4,3,3,2,2,0
Static Function,"encode_mcu_AC_first(int *,j_compress_ptr,JBLOCKROW *)",jcarith-pre.c,16,0,0,5,984,3,19,19,19,10,14,14,4,14,0
Static Function,"encode_mcu_AC_refine(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,20,0,0,15,1215,3,15,15,18,4,2,2,2,2,0
Static Function,"encode_mcu_AC_refine(int *,j_compress_ptr,JBLOCKROW *)",jcarith-pre.c,16,0,0,5,1800,3,20,20,20,14,23,23,5,21,0
Static Function,"encode_mcu_DC_first(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,20,0,0,16,153,2,10,10,10,1,0,0,2,0,0
Static Function,"encode_mcu_DC_first(int *,j_compress_ptr,JBLOCKROW *)",jcarith-pre.c,17,0,0,7,114,2,12,12,12,1,3,0,4,0,0
Static Function,"encode_mcu_DC_refine(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,14,0,0,10,18,1,6,6,6,1,0,0,2,0,0
Static Function,"encode_mcu_DC_refine(int *,j_compress_ptr,JBLOCKROW *)",jcarith-pre.c,10,0,0,5,6,1,4,4,4,1,0,0,2,0,0
Static Function,"encode_mcu_gather(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,16,0,0,5,8,1,5,5,5,1,0,0,3,0,0
Static Function,"encode_mcu_huff(int *,j_compress_ptr,JBLOCKROW *)",jchuff-pre.c,22,0,0,14,22,1,8,8,8,6,6,6,3,6,0
Static Function,"encode_mcu(int *,j_compress_ptr,JBLOCKROW *)",jcarith-pre.c,22,0,0,7,29307,4,25,25,25,5,7,5,5,3,0
Static Function,"encode_one_block(int *,working_state *,JCOEFPTR,int,c_derived_tbl *,c_derived_tbl *)",jchuff-pre.c,13,0,0,7,1408,3,18,18,18,12,20,20,4,20,0
Static Function,"error_exit(int *,j_common_ptr)",jerror-pre.c,3,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"examine_app0(int *,j_decompress_ptr,JOCTET *,unsigned int,INT32)",jdmarker-pre.c,15,0,0,12,26,1,11,9,22,1,8,0,2,0,0
Static Function,"examine_app14(int *,j_decompress_ptr,JOCTET *,unsigned int,INT32)",jdmarker-pre.c,10,0,0,7,2,0,3,3,8,1,1,0,2,0,0
Static Function,"expand_bottom_edge(int *,JSAMPARRAY,JDIMENSION,int,int)",jcprepct-pre.c,7,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Static Function,"expand_right_edge(int *,JSAMPARRAY,int,JDIMENSION,JDIMENSION)",jcsample-pre.c,10,0,0,0,4,1,4,4,4,1,0,0,3,0,0
Static Function,"fill_a_scan(int *,jpeg_scan_info *,int,int,int,int,int)",jcparam-pre.c,7,0,0,8,1,0,1,1,1,1,0,0,0,0,0
Static Function,"fill_dc_scans(int *,jpeg_scan_info *,int,int,int)",jcparam-pre.c,6,0,0,9,3,0,3,3,3,1,1,0,2,0,0
Static Function,"fill_input_buffer(int *,j_decompress_ptr)",jdatasrc-pre.c,7,0,0,11,3,0,3,3,3,1,0,0,2,0,0
Static Function,"fill_inverse_cmap(int *,j_decompress_ptr,int,int,int)",jquant2-pre.c,9,0,0,2,4,1,4,4,4,1,0,0,3,0,0
Static Function,"fill_mem_input_buffer(int *,j_decompress_ptr)",jdatasrc-pre.c,3,0,0,7,1,0,1,1,1,1,0,0,0,0,0
Static Function,"fill_scans(int *,jpeg_scan_info *,int,int,int,int,int)",jcparam-pre.c,8,0,0,8,2,0,2,2,2,1,0,0,1,0,0
Static Function,"find_best_colors(int *,j_decompress_ptr,int,int,int,int,JSAMPLE [],JSAMPLE [])",jquant2-pre.c,9,0,0,0,12,1,7,7,7,1,0,0,5,0,0
Static Function,"find_biggest_color_pop(int *,boxptr,int)",jquant2-pre.c,5,0,0,1,3,0,3,3,4,1,0,0,2,0,0
Static Function,"find_biggest_volume(int *,boxptr,int)",jquant2-pre.c,4,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"find_nearby_colors(int *,j_decompress_ptr,int,int,int,JSAMPLE [])",jquant2-pre.c,7,0,0,1,387,3,14,14,14,1,9,0,3,0,0
Static Function,"finish_input_pass(int *,j_decompress_ptr)",jdinput-pre.c,3,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"finish_output_pass(int *,j_decompress_ptr)",jdmaster-pre.c,5,0,0,2,2,0,2,2,2,1,0,0,1,0,0
Static Function,"finish_pass_1_quant(int *,j_decompress_ptr)",jquant1-pre.c,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Static Function,"finish_pass_gather(int *,j_compress_ptr)",jchuff-pre.c,15,0,0,4,34,2,9,9,10,1,0,0,4,0,0
Static Function,"finish_pass_huff(int *,j_compress_ptr)",jchuff-pre.c,14,0,0,16,3,0,3,3,3,1,1,0,2,0,0
Static Function,"finish_pass_huff(int *,j_decompress_ptr)",jdhuff-pre.c,5,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"finish_pass_master(int *,j_compress_ptr)",jcmaster-pre.c,6,0,0,4,6,1,6,4,6,1,3,0,2,0,0
Static Function,"finish_pass(int *,j_compress_ptr)",jcarith-pre.c,10,0,0,4,442,3,21,21,21,1,3,0,4,0,0
Static Function,"finish_pass(int *,j_decompress_ptr)",jdarith-pre.c,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Static Function,"finish_pass1(int *,j_decompress_ptr)",jquant2-pre.c,5,0,0,3,1,0,1,1,1,1,0,0,0,0,0
Static Function,"finish_pass2(int *,j_decompress_ptr)",jquant2-pre.c,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Static Function,"first_marker(int *,j_decompress_ptr)",jdmarker-pre.c,7,0,0,10,11,1,8,8,9,7,6,6,3,6,0
Static Function,"flush_bits_e(int *,huff_entropy_ptr)",jchuff-pre.c,4,0,0,4,1,0,1,1,1,1,0,0,0,0,0
Static Function,"flush_bits_s(int *,working_state *)",jchuff-pre.c,4,0,0,6,2,0,2,2,2,1,1,0,1,0,0
Static Function,"format_message(int *,j_common_ptr,char *)",jerror-pre.c,12,0,0,3,48,2,8,8,11,3,4,3,3,2,0
Static Function,"forward_DCT_float(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JBLOCKROW,JDIMENSION,JDIMENSION,JDIMENSION)",jcdctmgr-pre.c,13,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"forward_DCT(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JBLOCKROW,JDIMENSION,JDIMENSION,JDIMENSION)",jcdctmgr-pre.c,13,0,0,0,6,1,6,6,6,1,3,0,4,0,0
Static Function,"free_pool(int *,j_common_ptr,int)",jmemmgr-pre.c,24,0,0,15,80,2,9,9,10,1,0,0,3,0,0
Static Function,"fullsize_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,9,0,0,2,1,0,1,1,1,1,0,0,0,0,0
Static Function,"fullsize_smooth_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,10,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"fullsize_upsample(int *,j_decompress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY *)",jdsample-pre.c,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"get_byte(int *,j_decompress_ptr)",jdarith-pre.c,7,0,0,7,3,0,3,3,3,1,0,0,2,0,0
Static Function,"get_dac(int *,j_decompress_ptr)",jdmarker-pre.c,9,0,0,13,215,2,17,17,18,13,17,17,4,16,0
Static Function,"get_dht(int *,j_decompress_ptr)",jdmarker-pre.c,13,0,0,14,221599,5,32,32,36,18,26,26,5,25,1
Static Function,"get_dqt(int *,j_decompress_ptr)",jdmarker-pre.c,19,0,0,14,236559,5,39,34,39,20,60,38,6,36,1
Static Function,"get_dri(int *,j_decompress_ptr)",jdmarker-pre.c,7,0,0,11,59,2,12,12,12,11,12,12,3,12,0
Static Function,"get_interesting_appn(int *,j_decompress_ptr)",jdmarker-pre.c,7,0,0,13,25397,4,23,22,23,10,16,12,4,11,0
Static Function,"get_lse(int *,j_decompress_ptr)",jdmarker-pre.c,15,0,0,11,999999999,13,83,83,83,80,272,272,3,272,0
Static Function,"get_sof(int *,j_decompress_ptr,boolean,boolean,boolean)",jdmarker-pre.c,24,0,0,25,718800807,9,54,54,56,34,41,41,5,41,1
Static Function,"get_soi(int *,j_decompress_ptr)",jdmarker-pre.c,6,0,0,22,4,1,3,3,3,1,0,0,1,0,0
Static Function,"get_sos(int *,j_decompress_ptr)",jdmarker-pre.c,23,0,0,23,332622,6,39,39,42,29,33,33,5,33,1
Static Function,"gray_rgb_convert(int *,j_decompress_ptr,JSAMPIMAGE,JDIMENSION,JSAMPARRAY,int)",jdcolor-pre.c,6,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"grayscale_convert(int *,j_compress_ptr,JSAMPARRAY,JSAMPIMAGE,JDIMENSION,int)",jccolor-pre.c,7,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"grayscale_convert(int *,j_decompress_ptr,JSAMPIMAGE,JDIMENSION,JSAMPARRAY,int)",jdcolor-pre.c,7,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"h2v1_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,9,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"h2v1_merged_upsample(int *,j_decompress_ptr,JSAMPIMAGE,JDIMENSION,JSAMPARRAY)",jdmerge-pre.c,11,0,0,0,4,1,3,3,3,1,0,0,1,0,0
Static Function,"h2v1_upsample(int *,j_decompress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY *)",jdsample-pre.c,5,0,0,0,3,0,3,3,3,1,0,0,2,0,0
Static Function,"h2v2_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,9,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"h2v2_merged_upsample(int *,j_decompress_ptr,JSAMPIMAGE,JDIMENSION,JSAMPARRAY)",jdmerge-pre.c,11,0,0,0,4,1,3,3,3,1,0,0,1,0,0
Static Function,"h2v2_smooth_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,10,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"h2v2_upsample(int *,j_decompress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY *)",jdsample-pre.c,6,0,0,1,3,0,3,3,3,1,0,0,2,0,0
Static Function,"htest_one_block(int *,j_compress_ptr,JCOEFPTR,int,long [],long [])",jchuff-pre.c,8,0,0,3,288,2,11,11,11,1,1,0,3,0,0
Static Function,"init_destination(int *,j_compress_ptr)",jdatadst-pre.c,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0
Static Function,"init_error_limit(int *,j_decompress_ptr)",jquant2-pre.c,6,0,0,2,8,1,5,5,5,1,0,0,1,0,0
Static Function,"init_mem_destination(int *,j_compress_ptr)",jdatadst-pre.c,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Static Function,"init_mem_source(int *,j_decompress_ptr)",jdatasrc-pre.c,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
Static Function,"init_source(int *,j_decompress_ptr)",jdatasrc-pre.c,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Static Function,"initial_setup(int *,j_compress_ptr)",jcmaster-pre.c,26,0,0,19,8736,4,24,19,34,1,22,0,2,0,0
Static Function,"initial_setup(int *,j_decompress_ptr)",jdinput-pre.c,28,0,0,24,1728,3,27,12,35,1,138,0,2,0,1
Static Function,"int_downsample(int *,j_compress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY)",jcsample-pre.c,13,0,0,1,5,1,5,5,5,1,0,0,4,0,0
Static Function,"int_upsample(int *,j_decompress_ptr,jpeg_component_info *,JSAMPARRAY,JSAMPARRAY *)",jdsample-pre.c,11,0,0,1,7,1,5,5,5,1,0,0,3,0,0
Function,"jcopy_block_row(int *,JBLOCKROW,JBLOCKROW,JDIMENSION)",jutils-pre.c,4,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jcopy_sample_rows(int *,JSAMPARRAY,int,JSAMPARRAY,int,int,JDIMENSION)",jutils-pre.c,13,0,0,1,2,0,2,2,2,1,0,0,1,0,0
Function,"jdiv_round_up(int *,long,long)",jutils-pre.c,9,0,0,1,1,0,1,1,1,1,0,0,0,0,0
Function,"jinit_1pass_quantizer(int *,j_decompress_ptr)",jquant1-pre.c,8,0,0,16,8,1,4,4,4,1,0,0,1,0,0
Function,"jinit_2pass_quantizer(int *,j_decompress_ptr)",jquant2-pre.c,10,0,0,20,80,2,8,8,8,1,1,0,2,0,0
Function,"jinit_arith_decoder(int *,j_decompress_ptr)",jdarith-pre.c,9,0,0,9,8,1,5,5,5,1,0,0,3,0,0
Function,"jinit_arith_encoder(int *,j_compress_ptr)",jcarith-pre.c,6,0,0,8,2,0,2,2,2,1,0,0,1,0,0
Function,"jinit_c_coef_controller(int *,j_compress_ptr,boolean)",jccoefct-pre.c,11,0,0,9,4,1,4,4,4,1,1,0,2,0,0
Function,"jinit_c_main_controller(int *,j_compress_ptr,boolean)",jcmainct-pre.c,14,0,0,9,4,1,4,4,4,1,2,0,2,0,0
Function,"jinit_c_master_control(int *,j_compress_ptr,boolean)",jcmaster-pre.c,13,0,0,18,54,2,8,8,11,1,5,0,2,0,0
Function,"jinit_c_prep_controller(int *,j_compress_ptr,boolean)",jcprepct-pre.c,15,0,0,11,6,1,4,4,4,1,1,0,2,0,0
Function,"jinit_color_converter(int *,j_compress_ptr)",jccolor-pre.c,11,0,0,10,800,3,43,23,46,10,49,25,3,25,0
Function,"jinit_color_deconverter(int *,j_decompress_ptr)",jdcolor-pre.c,12,0,0,15,704,3,37,18,39,1,44,0,3,0,0
Function,"jinit_compress_master(int *,j_compress_ptr)",jcinit-pre.c,14,0,0,18,32,2,6,6,9,1,1,0,1,0,0
Function,"jinit_d_coef_controller(int *,j_decompress_ptr,boolean)",jdcoefct-pre.c,15,0,0,15,7,1,6,6,6,1,1,0,3,0,0
Function,"jinit_d_main_controller(int *,j_decompress_ptr,boolean)",jdmainct-pre.c,16,0,0,11,12,1,5,5,5,1,1,0,2,0,0
Function,"jinit_d_post_controller(int *,j_decompress_ptr,boolean)",jdpostct-pre.c,11,0,0,10,3,0,3,3,3,1,1,0,2,0,1
Function,"jinit_downsampler(int *,j_compress_ptr)",jcsample-pre.c,17,0,0,14,32,2,10,10,15,1,6,0,3,0,0
Function,"jinit_forward_dct(int *,j_compress_ptr)",jcdctmgr-pre.c,7,0,0,5,2,0,2,2,2,1,0,0,1,0,0
Function,"jinit_huff_decoder(int *,j_decompress_ptr)",jdhuff-pre.c,9,0,0,9,8,1,6,6,6,1,1,0,3,0,1
Function,"jinit_huff_encoder(int *,j_compress_ptr)",jchuff-pre.c,7,0,0,9,4,1,3,3,3,1,0,0,1,0,0
Function,"jinit_input_controller(int *,j_decompress_ptr)",jdinput-pre.c,5,0,0,10,1,0,1,1,1,1,0,0,0,0,0
Function,"jinit_inverse_dct(int *,j_decompress_ptr)",jddctmgr-pre.c,8,0,0,7,2,0,2,2,2,1,0,0,1,0,1
Function,"jinit_marker_reader(int *,j_decompress_ptr)",jdmarker-pre.c,5,0,0,11,2,0,2,2,2,1,0,0,1,0,0
